inst_id,pyramid_restored,restored_fields,side,stop_restored,system_name,timestamp,trade_id,units_restored
TSLA-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 17:19:38,20260316_171938_TSLA-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 17:19:39,20260316_171939_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 17:19:39,20260316_171939_BREV-USDT-SWAP_long,1
RAVE-USDT-SWAP,False,sync_restored_context,short,False,Turtle 20,2026-03-16 17:20:33,20260316_171238_RAVE-USDT-SWAP_short,1
TSLA-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 17:20:34,20260316_172034_TSLA-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 17:20:34,20260316_172034_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 17:20:34,20260316_172034_BREV-USDT-SWAP_long,1
RAVE-USDT-SWAP,False,sync_restored_context,short,False,Turtle 20,2026-03-16 17:21:27,20260316_171238_RAVE-USDT-SWAP_short,1
TSLA-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 17:21:28,20260316_172128_TSLA-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 17:21:28,20260316_172128_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 17:21:29,20260316_172129_BREV-USDT-SWAP_long,1
RAVE-USDT-SWAP,False,sync_restored_context,short,False,Turtle 20,2026-03-16 17:22:24,20260316_171238_RAVE-USDT-SWAP_short,1
TSLA-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 17:22:24,20260316_172224_TSLA-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 17:22:24,20260316_172224_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 17:22:24,20260316_172224_BREV-USDT-SWAP_long,1
RAVE-USDT-SWAP,False,sync_restored_context,short,False,Turtle 20,2026-03-16 17:23:23,20260316_171238_RAVE-USDT-SWAP_short,1
TSLA-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 17:23:23,20260316_172323_TSLA-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 17:23:24,20260316_172324_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 17:23:24,20260316_172324_BREV-USDT-SWAP_long,1
RAVE-USDT-SWAP,False,sync_restored_context,short,False,Turtle 20,2026-03-16 17:24:18,20260316_171238_RAVE-USDT-SWAP_short,1
TSLA-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 17:24:18,20260316_172418_TSLA-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 17:24:18,20260316_172418_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 17:24:18,20260316_172418_BREV-USDT-SWAP_long,1
RAVE-USDT-SWAP,False,sync_restored_context,short,False,Turtle 20,2026-03-16 17:25:12,20260316_171238_RAVE-USDT-SWAP_short,1
TSLA-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 17:25:12,20260316_172512_TSLA-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 17:25:12,20260316_172512_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 17:25:13,20260316_172513_BREV-USDT-SWAP_long,1
RAVE-USDT-SWAP,False,sync_restored_context,short,False,Turtle 20,2026-03-16 17:26:11,20260316_171238_RAVE-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 17:26:11,20260316_172611_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 17:26:11,20260316_172611_BREV-USDT-SWAP_long,1
RAVE-USDT-SWAP,False,sync_restored_context,short,False,Turtle 20,2026-03-16 17:27:00,20260316_171238_RAVE-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 17:27:01,20260316_172701_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 17:27:01,20260316_172701_BREV-USDT-SWAP_long,1
RAVE-USDT-SWAP,False,sync_restored_context,short,False,Turtle 20,2026-03-16 17:27:54,20260316_171238_RAVE-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 17:27:55,20260316_172755_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 17:27:55,20260316_172755_BREV-USDT-SWAP_long,1
RAVE-USDT-SWAP,False,sync_restored_context,short,False,Turtle 20,2026-03-16 17:28:49,20260316_171238_RAVE-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 17:28:49,20260316_172849_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 17:28:49,20260316_172849_BREV-USDT-SWAP_long,1
RAVE-USDT-SWAP,False,sync_restored_context,short,False,Turtle 20,2026-03-16 17:29:37,20260316_171238_RAVE-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 17:29:37,20260316_172937_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 17:29:38,20260316_172938_BREV-USDT-SWAP_long,1
YFI-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 17:30:34,20260316_173034_YFI-USDT-SWAP_short,1
RAVE-USDT-SWAP,False,sync_restored_context,short,False,Turtle 20,2026-03-16 17:30:34,20260316_171238_RAVE-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 17:30:35,20260316_173035_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 17:30:35,20260316_173035_BREV-USDT-SWAP_long,1
YFI-USDT-SWAP,False,sync_restored_context,short,False,Turtle 20,2026-03-16 17:31:34,20260316_173034_YFI-USDT-SWAP_short,1
RAVE-USDT-SWAP,False,sync_restored_context,short,False,Turtle 20,2026-03-16 17:31:34,20260316_171238_RAVE-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 17:31:34,20260316_173134_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 17:31:35,20260316_173135_BREV-USDT-SWAP_long,1
YFI-USDT-SWAP,False,sync_restored_context,short,False,Turtle 20,2026-03-16 17:32:42,20260316_173034_YFI-USDT-SWAP_short,1
RAVE-USDT-SWAP,False,sync_restored_context,short,False,Turtle 20,2026-03-16 17:32:42,20260316_171238_RAVE-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 17:32:42,20260316_173242_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 17:32:42,20260316_173242_BREV-USDT-SWAP_long,1
YFI-USDT-SWAP,False,sync_restored_context,short,False,Turtle 20,2026-03-16 17:34:00,20260316_173034_YFI-USDT-SWAP_short,1
RAVE-USDT-SWAP,False,sync_restored_context,short,False,Turtle 20,2026-03-16 17:34:00,20260316_171238_RAVE-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 17:34:00,20260316_173400_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 17:34:00,20260316_173400_BREV-USDT-SWAP_long,1
YFI-USDT-SWAP,False,sync_restored_context,short,False,Turtle 20,2026-03-16 17:35:05,20260316_173034_YFI-USDT-SWAP_short,1
RAVE-USDT-SWAP,False,sync_restored_context,short,False,Turtle 20,2026-03-16 17:35:05,20260316_171238_RAVE-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 17:35:06,20260316_173506_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 17:35:06,20260316_173506_BREV-USDT-SWAP_long,1
YFI-USDT-SWAP,False,sync_restored_context,short,False,Turtle 20,2026-03-16 17:36:23,20260316_173034_YFI-USDT-SWAP_short,1
RAVE-USDT-SWAP,False,sync_restored_context,short,False,Turtle 20,2026-03-16 17:36:23,20260316_171238_RAVE-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 17:36:24,20260316_173624_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 17:36:24,20260316_173624_BREV-USDT-SWAP_long,1
YFI-USDT-SWAP,False,sync_restored_context,short,False,Turtle 20,2026-03-16 17:37:34,20260316_173034_YFI-USDT-SWAP_short,1
RAVE-USDT-SWAP,False,sync_restored_context,short,False,Turtle 20,2026-03-16 17:37:34,20260316_171238_RAVE-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 17:37:34,20260316_173734_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 17:37:34,20260316_173734_BREV-USDT-SWAP_long,1
YFI-USDT-SWAP,False,sync_restored_context,short,False,Turtle 20,2026-03-16 17:38:40,20260316_173034_YFI-USDT-SWAP_short,1
RAVE-USDT-SWAP,False,sync_restored_context,short,False,Turtle 20,2026-03-16 17:38:40,20260316_171238_RAVE-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 17:38:40,20260316_173840_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 17:38:40,20260316_173840_BREV-USDT-SWAP_long,1
ADA-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 17:39:45,20260316_173945_ADA-USDT-SWAP_short,1
YFI-USDT-SWAP,False,sync_restored_context,short,False,Turtle 20,2026-03-16 17:39:45,20260316_173034_YFI-USDT-SWAP_short,1
RAVE-USDT-SWAP,False,sync_restored_context,short,False,Turtle 20,2026-03-16 17:39:45,20260316_171238_RAVE-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 17:39:45,20260316_173945_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 17:39:46,20260316_173946_BREV-USDT-SWAP_long,1
ADA-USDT-SWAP,False,sync_restored_context,short,False,Turtle 20,2026-03-16 17:40:48,20260316_173945_ADA-USDT-SWAP_short,1
YFI-USDT-SWAP,False,sync_restored_context,short,False,Turtle 20,2026-03-16 17:40:48,20260316_173034_YFI-USDT-SWAP_short,1
RAVE-USDT-SWAP,False,sync_restored_context,short,False,Turtle 20,2026-03-16 17:40:48,20260316_171238_RAVE-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 17:40:49,20260316_174049_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 17:40:49,20260316_174049_BREV-USDT-SWAP_long,1
ADA-USDT-SWAP,False,sync_restored_context,short,False,Turtle 20,2026-03-16 17:41:47,20260316_173945_ADA-USDT-SWAP_short,1
YFI-USDT-SWAP,False,sync_restored_context,short,False,Turtle 20,2026-03-16 17:41:47,20260316_173034_YFI-USDT-SWAP_short,1
RAVE-USDT-SWAP,False,sync_restored_context,short,False,Turtle 20,2026-03-16 17:41:47,20260316_171238_RAVE-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 17:41:47,20260316_174147_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 17:41:48,20260316_174148_BREV-USDT-SWAP_long,1
ADA-USDT-SWAP,False,sync_restored_context,short,False,Turtle 20,2026-03-16 17:42:56,20260316_173945_ADA-USDT-SWAP_short,1
YFI-USDT-SWAP,False,sync_restored_context,short,False,Turtle 20,2026-03-16 17:42:56,20260316_173034_YFI-USDT-SWAP_short,1
RAVE-USDT-SWAP,False,sync_restored_context,short,False,Turtle 20,2026-03-16 17:42:56,20260316_171238_RAVE-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 17:42:56,20260316_174256_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 17:42:57,20260316_174257_BREV-USDT-SWAP_long,1
ADA-USDT-SWAP,False,sync_restored_context,short,False,Turtle 20,2026-03-16 17:44:05,20260316_173945_ADA-USDT-SWAP_short,1
YFI-USDT-SWAP,False,sync_restored_context,short,False,Turtle 20,2026-03-16 17:44:05,20260316_173034_YFI-USDT-SWAP_short,1
RAVE-USDT-SWAP,False,sync_restored_context,short,False,Turtle 20,2026-03-16 17:44:05,20260316_171238_RAVE-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 17:44:06,20260316_174406_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 17:44:06,20260316_174406_BREV-USDT-SWAP_long,1
ADA-USDT-SWAP,False,sync_restored_context,short,False,Turtle 20,2026-03-16 17:45:14,20260316_173945_ADA-USDT-SWAP_short,1
YFI-USDT-SWAP,False,sync_restored_context,short,False,Turtle 20,2026-03-16 17:45:14,20260316_173034_YFI-USDT-SWAP_short,1
RAVE-USDT-SWAP,False,sync_restored_context,short,False,Turtle 20,2026-03-16 17:45:14,20260316_171238_RAVE-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 17:45:14,20260316_174514_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 17:45:14,20260316_174514_BREV-USDT-SWAP_long,1
BAND-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 17:46:27,20260316_174627_BAND-USDT-SWAP_long,1
YFI-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 17:46:27,20260316_174627_YFI-USDT-SWAP_long,1
ADA-USDT-SWAP,False,sync_restored_context,short,False,Turtle 20,2026-03-16 17:46:27,20260316_173945_ADA-USDT-SWAP_short,1
RAVE-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 17:46:28,20260316_174628_RAVE-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 17:46:28,20260316_174628_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 17:46:28,20260316_174628_BREV-USDT-SWAP_long,1
BAND-USDT-SWAP,False,sync_restored_context,long,False,Turtle 20,2026-03-16 17:47:59,20260316_174627_BAND-USDT-SWAP_long,1
YFI-USDT-SWAP,False,sync_restored_context,long,False,Turtle 20,2026-03-16 17:47:59,20260316_174627_YFI-USDT-SWAP_long,1
ADA-USDT-SWAP,False,sync_restored_context,short,False,Turtle 20,2026-03-16 17:47:59,20260316_173945_ADA-USDT-SWAP_short,1
RAVE-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 17:47:59,20260316_174759_RAVE-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 17:47:59,20260316_174759_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 17:48:00,20260316_174800_BREV-USDT-SWAP_long,1
BAND-USDT-SWAP,False,sync_restored_context,long,False,Turtle 20,2026-03-16 17:48:57,20260316_174627_BAND-USDT-SWAP_long,1
YFI-USDT-SWAP,False,sync_restored_context,long,False,Turtle 20,2026-03-16 17:48:57,20260316_174627_YFI-USDT-SWAP_long,1
ADA-USDT-SWAP,False,sync_restored_context,short,False,Turtle 20,2026-03-16 17:48:57,20260316_173945_ADA-USDT-SWAP_short,1
RAVE-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 17:48:57,20260316_174857_RAVE-USDT-SWAP_short,1
CRO-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",short,True,Turtle 20,2026-03-16 17:48:58,20260316_174858_CRO-USDT-SWAP_short,1
BREV-USDT-SWAP,True,"system_name,base_unit_qty,sync_restored_context",long,True,Turtle 20,2026-03-16 17:48:58,20260316_174858_BREV-USDT-SWAP_long,1
