cooldown_blocked,cooldown_expired,cooldown_required_seconds,event,final_decision_allow_true_false,final_reason,inst_id,last_exit_reason,last_trade_pnl,price,recent_stopout_present,recent_trade_penalty,recovery_atr_actual,recovery_atr_required,recovery_blocked,seconds_since_last_close,side,timeframe,ts
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,111.57,False,,,,False,,long,5m,2026-03-21 09:47:27
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,111.57,False,,,,False,,short,5m,2026-03-21 09:47:27
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,111.57,False,,,,False,,long,5m,2026-03-21 09:48:00
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,111.57,False,,,,False,,short,5m,2026-03-21 09:48:00
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2666,False,,,,False,,long,5m,2026-03-21 09:48:00
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2666,False,,,,False,,short,5m,2026-03-21 09:48:00
,,,reentry_check,True,scan,ADA-USDT-SWAP,,,0.2666,False,0.0,,,,,scan,5m,2026-03-21 09:48:00
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,111.57,False,,,,False,,long,5m,2026-03-21 09:48:21
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,111.57,False,,,,False,,short,5m,2026-03-21 09:48:21
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2666,False,,,,False,,long,5m,2026-03-21 09:48:21
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2666,False,,,,False,,short,5m,2026-03-21 09:48:21
,,,reentry_check,True,scan,ADA-USDT-SWAP,,,0.2666,False,0.0,,,,,scan,5m,2026-03-21 09:48:22
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.1002,False,,,,False,,long,5m,2026-03-21 09:48:22
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.1002,False,,,,False,,short,5m,2026-03-21 09:48:22
False,,,reentry_check,True,ok,ASTER-USDT-SWAP,,,0.6889,False,,,,False,,long,5m,2026-03-21 09:48:22
False,,,reentry_check,True,ok,ASTER-USDT-SWAP,,,0.6889,False,,,,False,,short,5m,2026-03-21 09:48:22
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,111.57,False,,,,False,,long,5m,2026-03-21 09:48:42
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,111.57,False,,,,False,,short,5m,2026-03-21 09:48:42
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2666,False,,,,False,,long,5m,2026-03-21 09:48:42
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2666,False,,,,False,,short,5m,2026-03-21 09:48:42
,,,reentry_check,True,scan,ADA-USDT-SWAP,,,0.2666,False,0.0,,,,,scan,5m,2026-03-21 09:48:42
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.1002,False,,,,False,,long,5m,2026-03-21 09:48:43
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.1002,False,,,,False,,short,5m,2026-03-21 09:48:43
False,,,reentry_check,True,ok,ASTER-USDT-SWAP,,,0.6889,False,,,,False,,long,5m,2026-03-21 09:48:43
False,,,reentry_check,True,ok,ASTER-USDT-SWAP,,,0.6889,False,,,,False,,short,5m,2026-03-21 09:48:43
False,,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.825,False,,,,False,,long,5m,2026-03-21 09:48:43
False,,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.825,False,,,,False,,short,5m,2026-03-21 09:48:43
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,111.57,False,,,,False,,long,5m,2026-03-21 09:49:07
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,111.57,False,,,,False,,short,5m,2026-03-21 09:49:07
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2666,False,,,,False,,long,5m,2026-03-21 09:49:07
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2666,False,,,,False,,short,5m,2026-03-21 09:49:07
,,,reentry_check,True,scan,ADA-USDT-SWAP,,,0.2666,False,0.0,,,,,scan,5m,2026-03-21 09:49:08
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.1002,False,,,,False,,long,5m,2026-03-21 09:49:08
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.1002,False,,,,False,,short,5m,2026-03-21 09:49:08
False,,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.825,False,,,,False,,long,5m,2026-03-21 09:49:09
False,,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.825,False,,,,False,,short,5m,2026-03-21 09:49:09
False,,,reentry_check,True,ok,BCH-USDT-SWAP,,,470.7,False,,,,False,,long,5m,2026-03-21 09:49:09
False,,,reentry_check,True,ok,BCH-USDT-SWAP,,,470.7,False,,,,False,,short,5m,2026-03-21 09:49:09
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,111.57,False,,,,False,,long,5m,2026-03-21 09:49:29
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,111.57,False,,,,False,,short,5m,2026-03-21 09:49:29
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2666,False,,,,False,,long,5m,2026-03-21 09:49:29
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2666,False,,,,False,,short,5m,2026-03-21 09:49:29
,,,reentry_check,True,scan,ADA-USDT-SWAP,,,0.2666,False,0.0,,,,,scan,5m,2026-03-21 09:49:29
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.1002,False,,,,False,,long,5m,2026-03-21 09:49:30
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.1002,False,,,,False,,short,5m,2026-03-21 09:49:30
False,,,reentry_check,True,ok,ASTER-USDT-SWAP,,,0.6889,False,,,,False,,long,5m,2026-03-21 09:49:30
False,,,reentry_check,True,ok,ASTER-USDT-SWAP,,,0.6889,False,,,,False,,short,5m,2026-03-21 09:49:30
False,,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.825,False,,,,False,,long,5m,2026-03-21 09:49:30
False,,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.825,False,,,,False,,short,5m,2026-03-21 09:49:30
False,,,reentry_check,True,ok,BCH-USDT-SWAP,,,470.7,False,,,,False,,long,5m,2026-03-21 09:49:31
False,,,reentry_check,True,ok,BCH-USDT-SWAP,,,470.7,False,,,,False,,short,5m,2026-03-21 09:49:31
False,,,reentry_check,True,ok,BTC-USDT-SWAP,,,70746.1,False,,,,False,,long,5m,2026-03-21 09:49:31
False,,,reentry_check,True,ok,BTC-USDT-SWAP,,,70746.1,False,,,,False,,short,5m,2026-03-21 09:49:31
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,111.57,False,,,,False,,long,5m,2026-03-21 09:49:50
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,111.57,False,,,,False,,short,5m,2026-03-21 09:49:50
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2666,False,,,,False,,long,5m,2026-03-21 09:49:50
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2666,False,,,,False,,short,5m,2026-03-21 09:49:50
,,,reentry_check,True,scan,ADA-USDT-SWAP,,,0.2666,False,0.0,,,,,scan,5m,2026-03-21 09:49:50
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.1002,False,,,,False,,long,5m,2026-03-21 09:49:51
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.1002,False,,,,False,,short,5m,2026-03-21 09:49:51
False,,,reentry_check,True,ok,ASTER-USDT-SWAP,,,0.6889,False,,,,False,,long,5m,2026-03-21 09:49:51
False,,,reentry_check,True,ok,ASTER-USDT-SWAP,,,0.6889,False,,,,False,,short,5m,2026-03-21 09:49:51
False,,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.825,False,,,,False,,long,5m,2026-03-21 09:49:51
False,,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.825,False,,,,False,,short,5m,2026-03-21 09:49:51
False,,,reentry_check,True,ok,BCH-USDT-SWAP,,,470.7,False,,,,False,,long,5m,2026-03-21 09:49:52
False,,,reentry_check,True,ok,BCH-USDT-SWAP,,,470.7,False,,,,False,,short,5m,2026-03-21 09:49:52
False,,,reentry_check,True,ok,BTC-USDT-SWAP,,,70746.1,False,,,,False,,long,5m,2026-03-21 09:49:52
False,,,reentry_check,True,ok,BTC-USDT-SWAP,,,70746.1,False,,,,False,,short,5m,2026-03-21 09:49:52
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,111.47,False,,,,False,,long,5m,2026-03-21 09:50:14
False,,,reentry_check,True,ok,AAVE-USDT-SWAP,,,111.47,False,,,,False,,short,5m,2026-03-21 09:50:14
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2666,False,,,,False,,long,5m,2026-03-21 09:50:14
False,,,reentry_check,True,ok,ADA-USDT-SWAP,,,0.2666,False,,,,False,,short,5m,2026-03-21 09:50:14
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.1001,False,,,,False,,long,5m,2026-03-21 09:50:15
False,,,reentry_check,True,ok,ARB-USDT-SWAP,,,0.1001,False,,,,False,,short,5m,2026-03-21 09:50:15
False,,,reentry_check,True,ok,ASTER-USDT-SWAP,,,0.6892,False,,,,False,,long,5m,2026-03-21 09:50:15
False,,,reentry_check,True,ok,ASTER-USDT-SWAP,,,0.6892,False,,,,False,,short,5m,2026-03-21 09:50:15
False,,,reentry_check,True,ok,AUCTION-USDT-SWAP,,,4.825,False,,,,False,,long,5m,2026-03-21 09:50:15
